"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"624","42091","Montgomery County, Pennsylvania",312447,2361,288211,2508,1101,438,275199,2819,11911,1457,24236,1816
"625","42095","Northampton County, Pennsylvania",111760,1913,99508,2159,783,336,92040,2299,6685,1164,12252,1628
"626","42097","Northumberland County, Pennsylvania",38098,1272,29622,1541,218,166,26631,1649,2773,655,8476,1247
"627","42101","Philadelphia County, Pennsylvania",580205,5087,487702,5786,1731,557,424729,6698,61242,4139,92503,3821
"628","42107","Schuylkill County, Pennsylvania",58149,1566,47313,1795,310,172,42896,1729,4107,942,10836,1316
"629","42111","Somerset County, Pennsylvania",29189,1127,22810,1144,167,83,20478,1130,2165,508,6379,644
"630","42125","Washington County, Pennsylvania",83117,1697,71916,1737,225,183,68327,1800,3364,783,11201,1275
"631","42129","Westmoreland County, Pennsylvania",148238,2416,127155,2531,901,353,117254,2411,9000,1392,21083,1935
"632","42133","York County, Pennsylvania",169885,2322,147803,3086,1487,555,137280,3000,9036,1514,22082,1960
"633","44003","Kent County, Rhode Island",67747,1646,60608,2097,164,156,57719,1895,2725,1006,7139,1264
"634","44005","Newport County, Rhode Island",35078,1398,32086,1536,89,105,30185,1589,1812,625,2992,875
"635","44007","Providence County, Rhode Island",235728,3084,203731,3000,266,232,186929,3194,16536,1950,31997,2462
"636","44009","Washington County, Rhode Island",50368,1679,45315,1861,73,94,43847,1906,1395,509,5053,944
"637","45003","Aiken County, South Carolina",66751,1992,58942,2115,358,285,52030,2118,6554,1445,7809,1555
"638","45007","Anderson County, South Carolina",75432,2178,65215,2395,125,117,55585,2607,9505,1803,10217,1441
"639","45013","Beaufort County, South Carolina",67932,2595,63124,2806,308,244,56478,2608,6338,1634,4808,1464
"640","45015","Berkeley County, South Carolina",75202,1439,67608,2046,134,164,62331,2402,5143,1430,7594,1481
"641","45019","Charleston County, South Carolina",156836,3103,142107,3252,428,216,121570,3744,20109,2513,14729,1798
"642","45031","Darlington County, South Carolina",25924,1169,19112,1512,67,119,17329,1546,1716,564,6812,1007
"643","45035","Dorchester County, South Carolina",55324,1276,50741,1597,206,190,44481,2048,6054,1365,4583,1127
"644","45041","Florence County, South Carolina",50193,1743,41594,1887,148,168,34628,1844,6818,1218,8599,1292
"645","45045","Greenville County, South Carolina",187957,2342,165947,3040,251,189,151968,3250,13728,2110,22010,2040
"646","45047","Greenwood County, South Carolina",27533,1150,22603,1545,41,55,18548,1704,4014,1073,4930,1030
"647","45051","Horry County, South Carolina",125562,3301,115574,3199,483,282,104708,3207,10383,1833,9988,1436
"648","45057","Lancaster County, South Carolina",32630,1216,28327,1469,27,46,25563,1582,2737,987,4303,936
"649","45059","Laurens County, South Carolina",24805,1232,20927,1268,248,197,17678,1242,3001,1023,3878,726
"650","45063","Lexington County, South Carolina",110146,2037,99644,2400,567,294,91094,2526,7983,1302,10502,1442
"651","45073","Oconee County, South Carolina",31498,1248,26752,1494,295,229,23164,1491,3293,814,4746,1110
"652","45075","Orangeburg County, South Carolina",33449,1347,25630,1671,40,67,22416,1839,3174,795,7819,1247
"653","45077","Pickens County, South Carolina",47303,1354,40774,1756,317,207,36963,1778,3494,934,6529,1231
"654","45079","Richland County, South Carolina",153376,2566,142443,2883,419,245,125037,3467,16987,2150,10933,1460
"655","45083","Spartanburg County, South Carolina",113463,2259,98008,2604,436,250,87273,2795,10299,1780,15455,1841
"656","45085","Sumter County, South Carolina",41439,1441,33771,2037,217,155,29352,1864,4202,1168,7668,1379
"657","45091","York County, South Carolina",98128,1665,90522,2102,125,153,84757,2175,5640,1076,7606,1427
"658","46099","Minnehaha County, South Dakota",73808,1392,67373,1590,459,268,62786,1775,4128,992,6435,1008
"659","46103","Pennington County, South Dakota",42956,1437,39279,1457,153,199,35807,1432,3319,920,3677,774
"660","47001","Anderson County, Tennessee",31209,1084,26993,1236,182,176,25009,1412,1802,695,4216,1009
"661","47009","Blount County, Tennessee",49672,1397,43068,1730,0,204,37753,1931,5315,1166,6604,1280
"662","47011","Bradley County, Tennessee",40710,1251,34423,1559,111,133,30200,1805,4112,1148,6287,1059
"663","47037","Davidson County, Tennessee",281967,3233,257760,3908,604,517,236006,4078,21150,2824,24207,2364
"664","47059","Greene County, Tennessee",25418,1671,20033,1641,106,110,17772,1617,2155,652,5385,1007
"665","47065","Hamilton County, Tennessee",139615,2674,118158,3533,141,157,108287,3358,9730,1539,21457,2601
"666","47093","Knox County, Tennessee",183889,3184,165012,3337,199,163,151525,3172,13288,1903,18877,2076
"667","47113","Madison County, Tennessee",37322,1304,31364,1654,32,42,28008,1685,3324,937,5958,1138
"668","47119","Maury County, Tennessee",33667,951,29807,1450,202,204,26645,1522,2960,881,3860,1059
"669","47125","Montgomery County, Tennessee",69427,1755,62104,2120,329,251,55835,2316,5940,1645,7323,1391
"670","47141","Putnam County, Tennessee",31343,1019,26401,1292,57,71,22871,1523,3473,1069,4942,947
"671","47147","Robertson County, Tennessee",25302,725,20694,1304,77,113,18926,1265,1691,598,4608,1068
"672","47149","Rutherford County, Tennessee",111387,1266,104098,1446,222,175,92647,2555,11229,2264,7289,1153
"673","47155","Sevier County, Tennessee",36098,1917,31202,2041,201,178,28241,2138,2760,912,4896,1105
"674","47157","Shelby County, Tennessee",354666,4263,294692,5254,847,350,260291,5137,33554,3150,59974,4163
"675","47163","Sullivan County, Tennessee",64795,1676,54961,2121,81,99,49662,2353,5218,1087,9834,1301
"676","47165","Sumner County, Tennessee",65186,1356,57656,1765,643,440,52064,1879,4949,1190,7530,1248
"677","47179","Washington County, Tennessee",52707,1805,48473,2033,275,257,43622,2142,4576,1216,4234,884
"678","47187","Williamson County, Tennessee",73811,1371,71671,1483,95,110,68573,1824,3003,1079,2140,659
"679","47189","Wilson County, Tennessee",47707,1288,43963,1531,50,62,40746,1612,3167,941,3744,1035
"680","48005","Angelina County, Texas",30210,1391,26788,1695,76,106,24295,1503,2417,844,3422,992
"681","48021","Bastrop County, Texas",25975,1428,21616,1694,0,220,20287,1864,1329,713,4359,1282
"682","48027","Bell County, Texas",119985,2331,111916,2685,275,198,99564,2898,12077,2011,8069,1335
"683","48029","Bexar County, Texas",628924,4705,564965,6524,1409,533,501455,6691,62101,3802,63959,4186
"684","48037","Bowie County, Texas",33031,1391,24757,1546,188,253,21834,1618,2735,871,8274,1500
"685","48039","Brazoria County, Texas",117168,2891,108546,3002,240,204,100919,3554,7387,1885,8622,1870
"686","48041","Brazos County, Texas",78272,2085,73136,2283,218,218,63532,2530,9386,1525,5136,1304
"687","48061","Cameron County, Texas",120499,2424,100873,2768,211,199,64816,3418,35846,3020,19626,1911
"688","48085","Collin County, Texas",334794,2415,327436,2578,108,135,307344,3469,19984,2499,7358,1519
"689","48091","Comal County, Texas",48604,1422,45283,1563,0,220,42391,1681,2892,782,3321,861
"690","48099","Coryell County, Texas",22682,1216,20976,1341,34,48,19347,1330,1595,597,1706,740
"691","48113","Dallas County, Texas",924789,5111,822769,7449,1636,667,738922,7666,82211,5019,102020,5005
"692","48121","Denton County, Texas",281964,2810,271241,3255,356,291,253523,4027,17362,2538,10723,1796
"693","48135","Ector County, Texas",51012,1394,45027,1784,0,220,41635,1958,3392,1148,5985,1394
"694","48139","Ellis County, Texas",55586,1060,52394,1312,209,180,49387,1381,2798,808,3192,887
"695","48141","El Paso County, Texas",267376,3238,234050,4044,512,330,210125,4250,23413,2355,33326,2578
"696","48157","Fort Bend County, Texas",230121,3206,219394,3976,218,249,209046,3979,10130,1647,10727,2320
"697","48167","Galveston County, Texas",120938,2296,109482,2620,670,573,99941,2790,8871,1881,11456,1396
"698","48181","Grayson County, Texas",47135,1543,40568,1584,380,279,35198,1732,4990,1022,6567,1376
"699","48183","Gregg County, Texas",45231,1442,39569,1796,69,121,35863,1868,3637,1085,5662,1265
"700","48187","Guadalupe County, Texas",51935,1257,48365,1498,62,87,44453,1653,3850,1053,3570,830
"701","48201","Harris County, Texas",1606399,7964,1451465,10510,4375,1610,1297915,12115,149175,8044,154934,7267
"702","48203","Harrison County, Texas",23742,1173,17923,1551,172,178,15980,1488,1771,724,5819,1155
"703","48209","Hays County, Texas",71267,1408,68696,1550,748,1041,58853,2356,9095,1857,2571,751
"704","48213","Henderson County, Texas",30403,1432,25539,1532,268,181,22297,1378,2974,849,4864,842
"705","48215","Hidalgo County, Texas",234716,4137,207403,4651,582,418,157753,4964,49068,4126,27313,2930
"706","48231","Hunt County, Texas",31377,1309,28069,1466,184,163,24864,1590,3021,840,3308,855
"707","48245","Jefferson County, Texas",95801,1773,79046,2531,126,111,62195,2702,16725,1989,16755,2067
"708","48251","Johnson County, Texas",54048,1472,49594,1702,623,363,44120,1956,4851,1238,4454,1129
"709","48257","Kaufman County, Texas",36696,918,33537,1342,138,145,30092,1628,3307,1006,3159,944
"710","48291","Liberty County, Texas",26204,1365,22109,1430,0,220,19310,1636,2799,1074,4095,1090
"711","48303","Lubbock County, Texas",111975,2185,102967,2712,226,237,88159,2956,14582,2215,9008,1382
"712","48309","McLennan County, Texas",87163,2069,77666,2311,529,444,64497,2616,12640,1783,9497,1479
"713","48329","Midland County, Texas",56178,1332,50790,1687,111,137,46727,2103,3952,1341,5388,1338
"714","48339","Montgomery County, Texas",193637,2985,181554,3527,1512,1128,168530,4220,11512,2157,12083,2416
"715","48347","Nacogdoches County, Texas",23080,1302,19527,1489,100,135,17312,1604,2115,671,3553,945
"716","48355","Nueces County, Texas",129254,3069,112799,3153,81,101,104003,2988,8715,1440,16455,1975
"717","48361","Orange County, Texas",32538,1154,28198,1355,53,95,25564,1649,2581,843,4340,865
"718","48367","Parker County, Texas",44098,1111,41214,1211,175,154,36342,1653,4697,1223,2884,853
"719","48375","Potter County, Texas",42179,1475,36497,1443,63,77,28901,1484,7533,1280,5682,1031
"720","48381","Randall County, Texas",49728,1182,46910,1354,221,178,43625,1712,3064,993,2818,725
"721","48397","Rockwall County, Texas",31620,839,30047,1062,0,220,28357,1268,1690,821,1573,841
"722","48409","San Patricio County, Texas",23761,1048,20817,1243,0,220,16333,1353,4484,963,2944,776
"723","48423","Smith County, Texas",75792,2510,66743,2877,40,69,57327,2744,9376,1888,9049,1644
"724","48439","Tarrant County, Texas",696887,5661,653489,6391,1303,539,595181,6785,57005,4398,43398,3420
"725","48441","Taylor County, Texas",48607,1748,43045,1737,52,59,35988,1681,7005,1388,5562,964
"726","48451","Tom Green County, Texas",43497,1599,38950,1682,64,121,32640,2009,6246,1412,4547,1019
"727","48453","Travis County, Texas",457810,4735,436244,5627,695,291,395137,5829,40412,3246,21566,2683
"728","48469","Victoria County, Texas",32249,1161,28566,1165,342,415,22026,1607,6198,1403,3683,820
"729","48471","Walker County, Texas",21209,1991,19661,2156,0,220,17795,2038,1866,783,1548,587
"730","48479","Webb County, Texas",73483,1469,54858,2272,433,299,42436,2577,11989,1775,18625,1975
"731","48485","Wichita County, Texas",49486,2106,43007,2279,0,220,37958,2346,5049,1173,6479,1198
"732","48491","Williamson County, Texas",173125,2554,168449,2674,330,237,160213,3088,7906,1687,4676,1114
"733","49005","Cache County, Utah",37151,851,35473,1003,79,70,32676,1187,2718,761,1678,663
"734","49011","Davis County, Utah",103665,1098,99525,1475,289,233,91733,2000,7503,1416,4140,1071
"735","49035","Salt Lake County, Utah",366239,2978,346875,3939,1043,467,309977,4395,35855,3334,19364,2145
"736","49049","Utah County, Utah",157803,1545,153138,1913,224,151,135249,2568,17665,1927,4665,906
"737","49053","Washington County, Utah",51774,2021,48231,1952,392,333,42932,2439,4907,1244,3543,1011
"738","49057","Weber County, Utah",79501,1861,73188,2050,376,298,66889,2285,5923,1197,6313,1020
"739","50007","Chittenden County, Vermont",64867,1151,61078,1489,364,228,56218,1787,4496,1018,3789,803
"740","51003","Albemarle County, Virginia",40318,1322,37203,1419,300,227,33922,1566,2981,783,3115,735
"741","51013","Arlington County, Virginia",103479,2496,99075,2898,313,237,93689,2894,5073,1463,4404,1187
"742","51015","Augusta County, Virginia",29664,1026,26128,1221,183,171,21743,1472,4202,1124,3536,844
"743","51019","Bedford County, Virginia",29566,1390,24909,1534,167,163,22079,1571,2663,828,4657,912
"744","51041","Chesterfield County, Virginia",122221,1773,114620,2249,560,334,108061,2238,5999,1255,7601,1282
"745","51059","Fairfax County, Virginia",395164,3138,383543,3526,2169,868,367001,4033,14373,1816,11621,1519
"746","51061","Fauquier County, Virginia",24777,782,21867,965,219,157,20927,977,721,342,2910,795
"747","51069","Frederick County, Virginia",30760,1218,28544,1282,179,185,24996,1545,3369,1118,2216,694
"748","51085","Hanover County, Virginia",37931,1008,35796,1089,133,163,32710,1275,2953,834,2135,605
"749","51087","Henrico County, Virginia",127930,1552,118368,1696,295,256,106443,2272,11630,1885,9562,1445
"750","51095","James City County, Virginia",28480,1491,26643,1529,34,56,25653,1589,956,530,1837,692
"751","51107","Loudoun County, Virginia",124916,1507,121762,1700,211,251,117489,1869,4062,861,3154,1072
"752","51121","Montgomery County, Virginia",36128,1231,33891,1389,88,152,32149,1606,1654,763,2237,629
"753","51153","Prince William County, Virginia",139792,1821,135087,2056,177,208,130496,2438,4414,1111,4705,1051
"754","51161","Roanoke County, Virginia",38541,1085,34979,1245,90,107,31769,1542,3120,1092,3562,756
"755","51165","Rockingham County, Virginia",31186,1080,26586,1333,164,151,23923,1288,2499,609,4600,856
"756","51177","Spotsylvania County, Virginia",44169,785,42052,934,217,168,39549,1149,2286,716,2117,624
"757","51179","Stafford County, Virginia",47017,624,44943,774,80,94,43981,1019,882,593,2074,470
"758","51199","York County, Virginia",23797,1170,23109,1293,0,201,22078,1322,1031,470,688,429
"759","51510","Alexandria city, Virginia",69875,1555,66778,1752,0,201,63286,1775,3492,787,3097,901
"760","51550","Chesapeake city, Virginia",83364,1894,77127,2179,309,198,73566,2260,3252,1077,6237,1099
"761","51650","Hampton city, Virginia",54181,1387,50180,1572,52,89,44346,2067,5782,1525,4001,948
"762","51680","Lynchburg city, Virginia",27545,1610,23845,1709,96,121,20954,1811,2795,1142,3700,838
"763","51700","Newport News city, Virginia",67628,2268,61950,2483,256,227,55891,2654,5803,1385,5678,1210
"764","51710","Norfolk city, Virginia",87910,2122,78548,2655,157,150,72909,2578,5482,991,9362,1415
"765","51740","Portsmouth city, Virginia",36615,1104,31636,1353,87,155,27826,1457,3723,870,4979,830
"766","51760","Richmond city, Virginia",91704,1869,79860,2497,456,298,65053,2551,14351,1637,11844,1549
"767","51770","Roanoke city, Virginia",42213,1450,36101,1842,446,291,30503,1939,5152,1372,6112,1159
"768","51800","Suffolk city, Virginia",33377,896,30183,1193,191,134,27445,1300,2547,797,3194,777
"769","51810","Virginia Beach city, Virginia",168061,2472,159086,2556,305,173,149334,2610,9447,1564,8975,1268
"770","53005","Benton County, Washington",70434,1240,64964,1382,435,315,59718,1854,4811,1306,5470,1092
"771","53007","Chelan County, Washington",28353,1519,25045,1719,47,80,21476,1579,3522,1235,3308,934
"772","53009","Clallam County, Washington",31837,1051,28069,1295,238,196,25918,1418,1913,535,3768,790
"773","53011","Clark County, Washington",169997,1585,160370,2127,676,214,150180,2573,9514,1804,9627,1390
"774","53015","Cowlitz County, Washington",40170,934,36386,1302,310,223,32400,1332,3676,1039,3784,1050
"775","53021","Franklin County, Washington",25903,740,23855,1069,0,198,21616,1239,2239,895,2048,755
"776","53025","Grant County, Washington",28351,1435,24737,1678,152,156,22331,1715,2254,772,3614,866
"777","53027","Grays Harbor County, Washington",27330,1573,24494,1715,238,216,23045,1665,1211,495,2836,693
"778","53029","Island County, Washington",33365,1431,31544,1620,64,88,30405,1633,1075,511,1821,676
"779","53033","King County, Washington",861154,4657,818533,5127,2041,579,781391,5762,35101,3353,42621,2661
"780","53035","Kitsap County, Washington",101995,2068,95449,2153,405,218,91005,2235,4039,985,6546,1166
"781","53041","Lewis County, Washington",29509,1114,26242,1290,629,357,22892,1322,2721,773,3267,652
"782","53053","Pierce County, Washington",317671,2982,294064,3499,1552,573,272647,4155,19865,2527,23607,2565
"783","53057","Skagit County, Washington",46423,1167,42981,1143,287,184,40900,1195,1794,480,3442,670
"784","53061","Snohomish County, Washington",286116,3382,271989,3453,767,345,254770,4012,16452,2144,14127,2044
"785","53063","Spokane County, Washington",195807,2512,181353,2951,1206,503,168485,3336,11662,1424,14454,1625
"786","53067","Thurston County, Washington",105863,1975,98104,2150,608,334,91449,2374,6047,1368,7759,1404
"787","53073","Whatcom County, Washington",84011,2072,77225,2392,178,178,72802,2753,4245,1267,6786,1309
"788","53077","Yakima County, Washington",81084,1428,69743,1824,394,300,62362,2378,6987,1547,11341,1397
"789","54003","Berkeley County, West Virginia",42369,1458,38493,1642,397,325,35962,1805,2134,838,3876,1040
"790","54011","Cabell County, West Virginia",39017,1549,32737,1583,336,229,27903,1603,4498,994,6280,1053
"791","54033","Harrison County, West Virginia",27741,1063,24105,1400,205,149,22223,1391,1677,487,3636,836
"792","54039","Kanawha County, West Virginia",79049,1890,66567,2365,95,111,58176,2628,8296,1573,12482,1743
"793","54061","Monongalia County, West Virginia",38699,1409,34771,1714,216,162,31549,1689,3006,909,3928,853
"794","54081","Raleigh County, West Virginia",30431,1212,24830,1571,105,142,22462,1657,2263,879,5601,1021
"795","54107","Wood County, West Virginia",34991,1297,30161,1401,66,113,27872,1372,2223,633,4830,1007
"796","55009","Brown County, Wisconsin",104804,1335,93497,1915,753,461,86452,2115,6292,1103,11307,1500
"797","55025","Dane County, Wisconsin",217506,2367,205599,2490,862,369,190913,3400,13824,1976,11907,1481
"798","55027","Dodge County, Wisconsin",34648,810,30247,1199,241,141,27524,1234,2482,742,4401,866
"799","55035","Eau Claire County, Wisconsin",41312,823,36873,1042,224,148,34099,1390,2550,771,4439,755
"800","55039","Fond du Lac County, Wisconsin",40815,1069,36066,1271,333,174,32722,1259,3011,678,4749,773
"801","55055","Jefferson County, Wisconsin",32378,932,28240,1150,295,267,25828,1199,2117,682,4138,834
"802","55059","Kenosha County, Wisconsin",64386,1510,57791,1820,497,339,51936,2179,5358,1497,6595,1042
"803","55063","La Crosse County, Wisconsin",47086,1066,41910,1316,257,251,38994,1385,2659,793,5176,830
"804","55071","Manitowoc County, Wisconsin",34234,955,29762,1195,468,176,25855,1285,3439,861,4472,723
"805","55073","Marathon County, Wisconsin",55147,1042,48522,1301,323,152,44903,1450,3296,812,6625,1021
"806","55079","Milwaukee County, Wisconsin",381318,3039,333611,3606,1776,539,297234,4213,34601,2430,47707,2721
"807","55087","Outagamie County, Wisconsin",72994,1103,65220,1466,318,199,61915,1698,2987,809,7774,918
"808","55089","Ozaukee County, Wisconsin",35417,1299,32405,1399,226,177,30146,1590,2033,547,3012,762
"809","55097","Portage County, Wisconsin",28009,616,25051,824,99,59,23457,852,1495,407,2958,509
"810","55101","Racine County, Wisconsin",75921,1566,67032,1984,370,295,62253,2154,4409,933,8889,1293
"811","55105","Rock County, Wisconsin",63222,1247,55143,1543,339,216,49736,1423,5068,987,8079,1206
"812","55109","St. Croix County, Wisconsin",33460,941,30262,1166,157,111,27529,1202,2576,832,3198,759
"813","55117","Sheboygan County, Wisconsin",47652,943,41487,1201,242,155,38055,1217,3190,760,6165,979
"814","55127","Walworth County, Wisconsin",40039,1193,35615,1391,271,161,31170,1349,4174,899,4424,859
"815","55131","Washington County, Wisconsin",53090,1040,47496,1332,571,478,44340,1523,2585,874,5594,846
"816","55133","Waukesha County, Wisconsin",156503,1399,143890,1753,675,287,137026,1983,6189,1093,12613,1360
"817","55139","Winnebago County, Wisconsin",69943,1442,62843,1805,585,550,58355,1861,3903,891,7100,1070
"818","55141","Wood County, Wisconsin",32749,735,27626,1052,280,197,25675,1110,1671,534,5123,768
"819","56021","Laramie County, Wyoming",38181,1341,35333,1321,222,212,32534,1554,2577,969,2848,763
"820","56025","Natrona County, Wyoming",32059,1174,29459,1515,191,187,26480,1669,2788,777,2600,750
"821","72013","Arecibo Municipio, Puerto Rico",32650,1622,20406,1864,528,277,15814,1824,4064,854,12244,1388
"822","72021","Bayamón Municipio, Puerto Rico",70124,2052,56135,2050,340,323,49443,2023,6352,1137,13989,1330
"823","72025","Caguas Municipio, Puerto Rico",48272,1866,35171,1910,401,340,30143,1721,4627,991,13101,1603
"824","72031","Carolina Municipio, Puerto Rico",63447,1951,52770,1980,152,209,48673,2082,3945,921,10677,1156
"825","72061","Guaynabo Municipio, Puerto Rico",33066,1606,26323,1748,90,107,23042,1665,3191,905,6743,1181
"826","72097","Mayagüez Municipio, Puerto Rico",29138,1574,20697,1723,156,137,18547,1816,1994,593,8441,1121
"827","72113","Ponce Municipio, Puerto Rico",52447,1623,32184,1787,190,173,26125,1739,5869,997,20263,1350
"828","72127","San Juan Municipio, Puerto Rico",146719,3481,98656,3732,4372,1119,81559,3626,12725,1560,48063,2761
"829","72135","Toa Alta Municipio, Puerto Rico",22394,1246,17423,1161,24,42,13433,1328,3966,1090,4971,1010
"830","72137","Toa Baja Municipio, Puerto Rico",28112,1357,21112,1260,21,38,12677,1321,8414,1139,7000,1202
"831","72139","Trujillo Alto Municipio, Puerto Rico",24334,1075,19717,1157,0,222,17384,1250,2333,749,4617,759
