"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"630","42097","Northumberland County, Pennsylvania",37823,1020,33583,1334,26789,1324,2181,685,31402,1561,6794,1298,4240,782
"631","42101","Philadelphia County, Pennsylvania",660921,5390,615941,6427,504748,8502,25721,2759,590220,6462,111193,6142,44980,4598
"632","42107","Schuylkill County, Pennsylvania",58212,1535,52460,1708,42227,2015,3072,740,49388,1773,10233,1638,5752,899
"633","42111","Somerset County, Pennsylvania",29115,1098,25507,1080,18758,1297,2083,545,23424,1121,6749,882,3608,567
"634","42125","Washington County, Pennsylvania",88544,1808,81551,1971,67784,1999,2702,833,78849,2088,13767,1553,6993,1038
"635","42129","Westmoreland County, Pennsylvania",154810,1886,141640,2317,117067,2821,6986,1222,134654,2706,24573,2705,13170,1599
"636","42133","York County, Pennsylvania",178898,1648,168189,2129,143043,3040,5791,1123,162398,2511,25146,2848,10709,1596
"637","44003","Kent County, Rhode Island",73182,1154,69299,1514,58726,2160,2738,820,66561,1821,10573,1992,3883,1042
"638","44005","Newport County, Rhode Island",38311,1242,36805,1336,32560,1612,1089,487,35716,1434,4245,1082,1506,544
"639","44007","Providence County, Rhode Island",254178,3157,239714,3618,191251,4878,8489,1565,231225,3823,48463,3226,14464,1949
"640","44009","Washington County, Rhode Island",54044,1863,52205,1889,47335,2199,1632,642,50573,1887,4870,1101,1839,721
"641","45003","Aiken County, South Carolina",67224,2297,62620,2528,51553,2560,1987,782,60633,2371,11067,2000,4604,1198
"642","45007","Anderson County, South Carolina",82203,1762,78492,2028,61849,2620,2577,941,75915,2267,16643,2301,3711,1050
"643","45013","Beaufort County, South Carolina",76249,2159,73713,2430,65062,2527,948,471,72765,2473,8651,1652,2536,948
"644","45015","Berkeley County, South Carolina",88092,2416,85041,2497,73147,2778,2060,816,82981,2471,11894,2014,3051,845
"645","45019","Charleston County, South Carolina",169851,4362,163950,4601,139944,4592,4114,1199,159836,4523,24006,2858,5901,1401
"646","45035","Dorchester County, South Carolina",58435,2005,56704,1975,49314,2620,1346,808,55358,2051,7390,1939,1731,747
"647","45041","Florence County, South Carolina",51484,1567,46200,1956,34928,2235,1136,558,45064,1997,11272,1716,5284,1133
"648","45045","Greenville County, South Carolina",212333,2761,203429,3046,171427,3852,5685,1062,197744,3301,32002,3214,8904,1382
"649","45047","Greenwood County, South Carolina",26577,1376,24585,1478,19358,1563,941,412,23644,1506,5227,1195,1992,650
"650","45051","Horry County, South Carolina",145335,3779,140108,3723,109247,3804,4871,1156,135237,3713,30861,3008,5227,1071
"651","45055","Kershaw County, South Carolina",25412,1126,23999,1225,19785,1408,596,377,23403,1295,4214,1144,1413,725
"652","45057","Lancaster County, South Carolina",38570,1857,36167,2088,30627,2250,1129,645,35038,2130,5540,1481,2403,958
"653","45059","Laurens County, South Carolina",26580,1241,24411,1416,18955,1386,232,184,24179,1427,5456,1205,2169,664
"654","45063","Lexington County, South Carolina",120968,1676,115372,2024,97122,2967,3220,874,112152,1937,18250,2272,5596,1323
"655","45073","Oconee County, South Carolina",34023,1677,31974,1851,23336,1786,993,529,30981,1887,8638,1335,2049,748
"656","45075","Orangeburg County, South Carolina",32017,1702,27542,1685,21183,1587,924,408,26618,1710,6359,1163,4475,853
"657","45077","Pickens County, South Carolina",51996,1673,48364,1869,38792,2349,2027,845,46337,1966,9572,1571,3632,967
"658","45079","Richland County, South Carolina",166515,2720,161266,3028,134454,4167,4387,1163,156879,3241,26812,3404,5249,1343
"659","45083","Spartanburg County, South Carolina",128437,2343,121649,2549,93614,3454,3814,897,117835,2774,28035,2911,6788,1499
"660","45085","Sumter County, South Carolina",43191,1244,38505,1660,29147,2092,1542,813,36963,1832,9358,1648,4686,1139
"661","45091","York County, South Carolina",113195,1371,109075,1697,93427,3122,2760,1316,106315,2304,15648,2768,4120,1175
"662","46083","Lincoln County, South Dakota",26565,604,25732,845,24112,1035,1074,746,24658,1209,1620,634,833,594
"663","46099","Minnehaha County, South Dakota",82289,1593,79957,1703,68499,2422,1561,440,78396,1733,11458,1856,2332,743
"664","46103","Pennington County, South Dakota",46296,1257,43730,1370,36859,1762,2169,759,41561,1447,6871,1144,2566,742
"665","47001","Anderson County, Tennessee",31735,1319,29636,1576,22833,1814,1160,491,28476,1546,6803,1261,2099,739
"666","47009","Blount County, Tennessee",55446,1377,52889,1520,43597,1964,1381,506,51508,1690,9292,1802,2557,791
"667","47011","Bradley County, Tennessee",43025,1272,39865,1583,30794,2157,1530,662,38335,1652,9071,1661,3160,921
"668","47037","Davidson County, Tennessee",316273,3566,304448,3788,264183,5400,6352,1283,298096,3908,40265,4771,11825,2343
"669","47059","Greene County, Tennessee",28585,1204,25217,1604,19389,1584,998,601,24219,1732,5828,1133,3368,836
"670","47065","Hamilton County, Tennessee",151676,2487,144580,2665,120536,3399,3251,956,141329,2690,24044,2859,7096,1259
"671","47093","Knox County, Tennessee",198914,2359,189687,2771,158889,3370,3504,877,186183,2918,30798,2456,9227,1462
"672","47113","Madison County, Tennessee",39730,1226,35614,1476,27391,1516,686,365,34928,1491,8223,1386,4116,1086
"673","47119","Maury County, Tennessee",41309,1283,40225,1387,34546,1653,598,346,39627,1360,5679,1352,1084,548
"674","47125","Montgomery County, Tennessee",84145,1514,81440,1885,71209,2670,1967,1103,79473,2047,10231,1794,2705,1195
"675","47141","Putnam County, Tennessee",33652,1163,31705,1279,27431,1462,1030,541,30675,1475,4274,953,1947,783
"676","47147","Robertson County, Tennessee",27233,760,25585,936,21201,1346,556,312,25029,924,4384,1045,1648,554
"677","47149","Rutherford County, Tennessee",121944,2811,119372,2972,106707,3093,1391,612,117981,3048,12665,1868,2572,1114
"678","47155","Sevier County, Tennessee",36670,1823,34179,1843,25472,1982,885,526,33294,1820,8707,1614,2491,865
"679","47157","Shelby County, Tennessee",366593,3470,347451,4250,269595,5433,7578,1537,339873,4226,77856,4990,19142,2416
"680","47163","Sullivan County, Tennessee",68804,1764,62841,2009,50645,2223,3518,992,59323,2089,12196,1618,5963,1362
"681","47165","Sumner County, Tennessee",77760,1378,75264,1567,64958,2358,2140,826,73124,1722,10306,1754,2496,813
"682","47179","Washington County, Tennessee",56752,1521,53622,1808,44994,2202,1435,598,52187,1826,8628,1629,3130,964
"683","47187","Williamson County, Tennessee",91406,1418,90121,1590,84442,2308,1190,453,88931,1693,5679,1438,1285,627
"684","47189","Wilson County, Tennessee",55047,1881,53037,2004,45082,2375,1486,617,51551,1959,7955,1754,2010,671
"685","48005","Angelina County, Texas",32538,1124,30365,1222,22349,1866,788,365,29577,1244,8016,1564,2173,813
"686","48021","Bastrop County, Texas",36341,1005,34843,1494,30932,1823,1493,958,33350,1716,3911,1252,1498,1009
"687","48027","Bell County, Texas",139582,2553,134214,2993,116979,3579,3961,1233,130253,3042,17235,2291,5368,1357
"688","48029","Bexar County, Texas",742836,5255,715438,5623,595135,7386,14141,1931,701297,6128,120303,5726,27398,2994
"689","48037","Bowie County, Texas",34038,1612,29705,1918,24186,1885,1835,805,27870,1911,5519,1125,4333,1027
"690","48039","Brazoria County, Texas",130734,3172,127040,3152,112449,3850,1594,648,125446,3075,14591,2274,3694,1072
"691","48041","Brazos County, Texas",86154,2809,83083,2963,72164,3205,1206,548,81877,3051,10919,2153,3071,1070
"692","48061","Cameron County, Texas",135734,2525,121285,3089,93881,3750,1676,597,119609,3126,27404,3161,14449,1964
"693","48085","Collin County, Texas",399810,3083,395156,3406,369381,4714,4712,1201,390444,3517,25775,3697,4654,1353
"694","48091","Comal County, Texas",67392,2065,66125,2145,58039,2380,1539,950,64586,2222,8086,2116,1267,617
"695","48099","Coryell County, Texas",26980,1258,26128,1228,21757,1409,728,462,25400,1329,4371,962,852,401
"696","48113","Dallas County, Texas",975062,5240,935800,6267,780423,8405,21872,2562,913928,6282,155377,6957,39262,4021
"697","48121","Denton County, Texas",350081,2701,345582,3010,318010,4801,3857,1026,341725,3036,27572,4080,4499,1487
"698","48135","Ector County, Texas",64169,1300,62054,1665,44699,3404,1384,1010,60670,1996,17355,3359,2115,1061
"699","48139","Ellis County, Texas",69223,1100,67175,1365,59519,2084,1789,783,65386,1582,7656,1627,2048,768
"700","48141","El Paso County, Texas",298059,2463,281165,2988,223437,4119,7359,1480,273806,3377,57728,4149,16894,2071
"701","48157","Fort Bend County, Texas",283446,2639,276486,3335,257751,4569,5780,1865,270706,3544,18735,3575,6960,1915
"702","48167","Galveston County, Texas",144182,2100,140186,2454,120897,3477,3470,1470,136716,2992,19289,2811,3996,1285
"703","48181","Grayson County, Texas",56005,1576,53118,1757,42162,2330,1428,675,51690,1878,10956,1838,2887,766
"704","48183","Gregg County, Texas",46766,1743,44432,1731,33316,1981,926,494,43506,1845,11116,1610,2334,806
"705","48187","Guadalupe County, Texas",61414,1664,59197,1696,50445,1894,1911,828,57286,1800,8752,1613,2217,810
"706","48201","Harris County, Texas",1735020,9139,1680593,10669,1358563,11972,34136,4241,1646457,11363,322030,11740,54427,4958
"707","48203","Harrison County, Texas",25866,1133,24384,1230,19522,1676,861,490,23523,1286,4862,1195,1482,735
"708","48209","Hays County, Texas",94205,1915,89421,2692,81235,3334,1187,512,88234,2736,8186,2500,4784,1660
"709","48213","Henderson County, Texas",32576,1700,29368,1766,21498,1987,1152,612,28216,1809,7870,1412,3208,1002
"710","48215","Hidalgo County, Texas",268598,4114,251063,4695,178031,6266,2867,968,248196,4754,73032,5844,17535,2414
"711","48231","Hunt County, Texas",37206,1435,34659,1750,28017,2131,821,560,33838,1924,6642,1389,2547,902
"712","48245","Jefferson County, Texas",94828,2532,91498,2596,64543,3085,1984,695,89514,2695,26955,3243,3330,890
"713","48251","Johnson County, Texas",64338,1659,61932,1795,53055,2165,1580,549,60352,1870,8877,1447,2406,984
"714","48257","Kaufman County, Texas",50212,959,48589,1166,39638,1913,1182,591,47407,1298,8951,1818,1623,676
"715","48291","Liberty County, Texas",29290,1675,27761,1722,19516,2130,597,513,27164,1814,8245,1947,1529,760
"716","48303","Lubbock County, Texas",124689,2412,119936,2722,93971,3444,1531,665,118405,2798,25965,3179,4753,1286
"717","48309","McLennan County, Texas",97065,2170,94226,2090,75821,3155,2511,682,91715,2201,18405,2438,2839,801
"718","48329","Midland County, Texas",66052,1696,63953,1936,49543,3690,832,594,63121,1989,14410,3406,2099,1033
"719","48339","Montgomery County, Texas",232095,4238,227340,4378,195870,5894,3819,1676,223521,4570,31470,4718,4755,1307
"720","48355","Nueces County, Texas",127624,2691,120167,2880,92359,3681,3347,1135,116820,3040,27808,2981,7457,1531
"721","48361","Orange County, Texas",31323,1376,30151,1513,22894,1504,1089,475,29062,1676,7257,1366,1172,639
"722","48367","Parker County, Texas",55525,1388,53880,1580,45604,2235,1027,576,52853,1555,8276,1693,1645,795
"723","48375","Potter County, Texas",44472,2044,41572,2196,28558,2764,886,526,40686,2256,13014,1906,2900,787
"724","48381","Randall County, Texas",56509,1458,55002,1498,47050,1931,1691,779,53311,1728,7952,1379,1507,638
"725","48397","Rockwall County, Texas",39329,1040,38844,1134,35944,1317,861,671,37983,1394,2900,1032,485,500
"726","48409","San Patricio County, Texas",25495,1228,23200,1363,18994,1370,616,302,22584,1410,4206,1183,2295,815
"727","48423","Smith County, Texas",81175,2440,78223,2670,59858,3125,1852,607,76371,2761,18365,2670,2952,904
"728","48427","Starr County, Texas",19460,895,17528,1048,12332,1172,241,237,17287,1033,5196,1068,1932,490
"729","48439","Tarrant County, Texas",771657,5146,747902,5528,635059,8251,12569,1894,735333,6038,112843,6781,23755,3048
"730","48441","Taylor County, Texas",55974,1458,51569,1929,42114,2310,1165,509,50404,1974,9455,1418,4405,1190
"731","48451","Tom Green County, Texas",45516,1868,43291,2132,35825,2250,1513,669,41778,2161,7466,1617,2225,887
"732","48453","Travis County, Texas",567627,5754,555519,6093,507220,8176,9274,1886,546245,6437,48299,6277,12108,2738
"733","48469","Victoria County, Texas",36753,1054,34789,1227,23825,1730,287,198,34502,1238,10964,1799,1964,671
"734","48471","Walker County, Texas",24704,2989,23996,2962,19173,2546,257,241,23739,2924,4823,1830,708,538
"735","48479","Webb County, Texas",78730,1303,75214,1542,52838,2420,1316,746,73898,1753,22376,2223,3516,886
"736","48485","Wichita County, Texas",49071,1648,45422,1921,36295,1934,1785,674,43637,1886,9127,1448,3649,985
"737","48491","Williamson County, Texas",241836,2107,239933,2172,218639,3805,6651,1737,233282,2714,21294,3300,1903,581
"738","48497","Wise County, Texas",24449,968,23851,1076,19277,1479,488,321,23363,1053,4574,1274,598,371
"739","49005","Cache County, Utah",43099,1008,42123,1057,39619,1416,951,514,41172,1092,2504,988,976,383
"740","49011","Davis County, Utah",114119,1538,111016,1697,102507,1968,2470,909,108546,2003,8509,1788,3103,836
"741","49035","Salt Lake County, Utah",420303,3529,411587,3615,371303,5206,7609,1657,403978,3907,40284,3603,8716,1537
"742","49045","Tooele County, Utah",23495,420,22757,675,20263,862,355,311,22402,723,2494,792,738,568
"743","49049","Utah County, Utah",194258,1592,192934,1591,184023,1713,2809,711,190125,1760,8911,1507,1324,477
"744","49053","Washington County, Utah",68090,2218,65483,2582,59256,2584,1994,720,63489,2685,6227,1515,2607,1254
"745","49057","Weber County, Utah",92869,1519,89955,1723,82304,1889,1449,522,88506,1779,7651,1201,2914,909
"746","50007","Chittenden County, Vermont",70730,1270,68874,1406,62755,1551,1188,437,67686,1475,6119,1427,1856,784
"747","51003","Albemarle County, Virginia",45195,1636,43211,1721,38862,1875,1047,440,42164,1785,4349,1329,1984,748
"748","51013","Arlington County, Virginia",108396,2209,106292,2400,101025,2503,1580,535,104712,2447,5267,1203,2104,901
"749","51015","Augusta County, Virginia",30186,1135,27506,1484,22001,1396,930,478,26576,1510,5505,1202,2680,1041
"750","51019","Bedford County, Virginia",33397,1044,32077,1161,26256,1495,998,391,31079,1241,5821,1314,1320,512
"751","51041","Chesterfield County, Virginia",136070,1641,131769,1850,119770,2427,3189,744,128580,1864,11999,1989,4301,1145
"752","51059","Fairfax County, Virginia",410660,2562,402477,2929,383280,3734,6965,1110,395512,3098,19197,2481,8183,1687
"753","51061","Fauquier County, Virginia",26887,780,26220,860,22083,1276,1214,539,25006,1027,4137,1167,667,377
"754","51069","Frederick County, Virginia",34581,1045,33171,1274,28031,1477,895,389,32276,1328,5140,1328,1410,659
"755","51085","Hanover County, Virginia",42274,1093,40756,1211,36278,1492,1301,492,39455,1378,4478,1190,1518,575
"756","51087","Henrico County, Virginia",137035,1483,130503,1716,113240,2647,4067,1025,126436,1923,17263,2280,6532,1268
"757","51095","James City County, Virginia",31060,1203,29782,1374,27450,1574,874,396,28908,1446,2332,819,1278,522
"758","51107","Loudoun County, Virginia",141935,782,140480,1081,135661,1639,2776,770,137704,1307,4819,1333,1455,663
"759","51121","Montgomery County, Virginia",37796,1734,36734,1827,32410,2212,1107,657,35627,1960,4324,1238,1062,478
"760","51153","Prince William County, Virginia",154619,1652,152110,1793,141170,2624,2252,766,149858,1909,10940,2159,2509,833
"761","51161","Roanoke County, Virginia",39093,1231,36917,1423,31211,1702,1377,531,35540,1481,5706,1296,2176,782
"762","51165","Rockingham County, Virginia",32551,985,28886,1305,23718,1408,721,390,28165,1345,5168,930,3665,980
"763","51177","Spotsylvania County, Virginia",51179,1016,50299,1085,45712,1574,1857,659,48442,1294,4587,1292,880,419
"764","51179","Stafford County, Virginia",51007,1331,50023,1311,45597,1731,670,425,49353,1346,4426,1209,984,538
"765","51199","York County, Virginia",26641,780,25842,1005,23923,1244,913,537,24929,968,1919,692,799,660
"766","51510","Alexandria city, Virginia",72024,2137,70315,2131,63397,2325,1254,610,69061,2344,6918,1365,1709,716
"767","51550","Chesapeake city, Virginia",93849,1160,90685,1389,81129,2130,1873,683,88812,1614,9556,1818,3164,966
"768","51650","Hampton city, Virginia",58181,1422,56199,1603,47051,2178,1854,623,54345,1753,9148,1600,1982,806
"769","51680","Lynchburg city, Virginia",28346,1501,26654,1560,22737,1700,956,474,25698,1623,3917,957,1692,533
"770","51700","Newport News city, Virginia",77489,1658,74739,1721,62702,2318,2157,709,72582,1928,12037,1981,2750,904
"771","51710","Norfolk city, Virginia",97596,2128,92788,2190,77129,2920,1668,509,91120,2230,15659,2283,4808,993
"772","51740","Portsmouth city, Virginia",40827,1082,38264,1366,30491,1718,1339,617,36925,1412,7773,1640,2563,938
"773","51760","Richmond city, Virginia",99929,2577,93792,2943,80358,2951,2337,873,91455,3149,13434,2112,6137,1506
"774","51770","Roanoke city, Virginia",42455,1881,39530,1863,29810,1737,2139,724,37391,1919,9720,1537,2925,691
"775","51800","Suffolk city, Virginia",37383,994,35901,1144,31735,1289,916,365,34985,1179,4166,910,1482,594
"776","51810","Virginia Beach city, Virginia",182775,1901,178165,1883,159581,3171,4691,1063,173474,1929,18584,2483,4610,1028
"777","53005","Benton County, Washington",76855,1547,73571,1700,62860,2308,2736,930,70835,1893,10711,1911,3284,1124
"778","53007","Chelan County, Washington",32050,1472,30800,1495,24938,1872,1611,680,29189,1679,5862,1358,1250,535
"779","53009","Clallam County, Washington",34773,1072,33844,1136,28699,1335,2037,552,31807,1201,5145,1113,929,387
"780","53011","Clark County, Washington",193919,1560,188346,1978,167778,3060,5736,1249,182610,2218,20568,2518,5573,1265
"781","53015","Cowlitz County, Washington",43204,1061,41074,1261,34926,1871,1879,629,39195,1399,6148,1401,2130,612
"782","53021","Franklin County, Washington",28989,825,28127,1033,22469,1612,466,440,27661,1163,5658,1573,862,613
"783","53025","Grant County, Washington",35572,1153,33752,1424,25879,2062,1025,533,32727,1483,7873,1900,1820,773
"784","53027","Grays Harbor County, Washington",30500,1360,28349,1566,22612,1566,1188,463,27161,1605,5737,1371,2151,740
"785","53029","Island County, Washington",35976,1894,34992,1966,32040,2064,1784,588,33208,2069,2952,790,984,432
"786","53033","King County, Washington",924763,5641,905591,5966,835945,6838,17501,2235,888090,5992,69646,4640,19172,2375
"787","53035","Kitsap County, Washington",106399,1838,104211,2079,94942,2567,2894,678,101317,2198,9269,1387,2188,799
"788","53041","Lewis County, Washington",32304,1138,30680,1103,25581,1476,1996,563,28684,1230,5099,1092,1624,492
"789","53045","Mason County, Washington",25036,1862,23348,1777,20429,1597,1823,757,21525,1966,2919,933,1688,636
"790","53053","Pierce County, Washington",347668,2988,337882,3311,302117,3752,8798,1450,329084,3237,35765,2947,9786,1891
"791","53057","Skagit County, Washington",51971,1015,49770,1140,43240,1606,1994,530,47776,1243,6530,1377,2201,645
"792","53061","Snohomish County, Washington",312365,2487,304571,2815,281331,4088,7727,1400,296844,3065,23240,2735,7794,1636
"793","53063","Spokane County, Washington",217920,2165,209695,2522,183000,3379,6107,1046,203588,2823,26695,2816,8225,1500
"794","53067","Thurston County, Washington",117186,1700,113996,2010,104895,2718,4038,1100,109958,2262,9101,1949,3190,1026
"795","53073","Whatcom County, Washington",92219,1978,89404,2175,81238,2535,2336,655,87068,2298,8166,1721,2815,1083
"796","53077","Yakima County, Washington",86992,1337,81153,1754,61044,2579,2056,532,79097,1892,20109,2792,5839,1285
"797","54003","Berkeley County, West Virginia",50841,966,48870,1247,40867,1846,1576,742,47294,1431,8003,1640,1971,666
"798","54011","Cabell County, West Virginia",39631,1735,36799,1779,29340,2175,1163,590,35636,1848,7459,1395,2832,794
"799","54033","Harrison County, West Virginia",26143,1103,23968,1336,19517,1467,562,270,23406,1321,4451,876,2175,633
"800","54039","Kanawha County, West Virginia",77634,2094,72604,2354,56209,2958,2566,714,70038,2361,16395,2336,5030,1322
"801","54061","Monongalia County, West Virginia",42710,1616,40865,1741,37211,1827,1364,528,39501,1826,3654,876,1845,556
"802","54081","Raleigh County, West Virginia",29505,1202,25292,1483,19715,1506,639,386,24653,1483,5577,1190,4213,1068
"803","54107","Wood County, West Virginia",35756,1293,33151,1275,26589,1773,1761,577,31390,1439,6562,1286,2605,753
"804","55009","Brown County, Wisconsin",110225,1451,105004,1736,92741,2222,3443,801,101561,1908,12263,1849,5221,1188
"805","55017","Chippewa County, Wisconsin",26791,730,24724,833,19401,1236,951,335,23773,826,5323,1081,2067,551
"806","55025","Dane County, Wisconsin",243924,2428,237984,2907,219651,3680,5907,976,232077,3122,18333,2309,5940,1237
"807","55027","Dodge County, Wisconsin",36286,829,33937,978,28091,1185,1584,474,32353,1121,5846,863,2349,529
"808","55035","Eau Claire County, Wisconsin",43253,1063,41175,1226,35203,1702,1424,498,39751,1343,5972,1246,2078,490
"809","55039","Fond du Lac County, Wisconsin",42758,1043,40104,1076,33060,1213,1329,433,38775,1186,7044,1168,2654,701
"810","55055","Jefferson County, Wisconsin",35088,814,32773,1051,28655,1093,1341,508,31432,1083,4118,713,2315,700
"811","55059","Kenosha County, Wisconsin",67810,1359,65273,1498,56445,2151,2152,649,63121,1527,8828,1602,2537,740
"812","55063","La Crosse County, Wisconsin",50217,1202,47429,1366,40422,1777,1179,418,46250,1327,7007,1488,2788,758
"813","55071","Manitowoc County, Wisconsin",35716,889,31927,1267,25711,1587,1741,452,30186,1193,6216,1063,3789,1245
"814","55073","Marathon County, Wisconsin",57566,838,54227,1186,47187,1601,2338,711,51889,1262,7040,1109,3339,707
"815","55079","Milwaukee County, Wisconsin",389434,3062,365488,3469,295642,4018,11686,1568,353802,3647,69846,3407,23946,2255
"816","55087","Outagamie County, Wisconsin",77071,1238,73608,1421,62946,1663,2667,770,70941,1582,10662,1354,3463,774
"817","55089","Ozaukee County, Wisconsin",36144,1223,34482,1370,31142,1472,1357,477,33125,1370,3340,868,1662,487
"818","55097","Portage County, Wisconsin",29937,548,28358,680,23916,1015,1051,343,27307,734,4442,906,1579,428
"819","55101","Racine County, Wisconsin",79068,1427,74449,1641,62724,2251,2963,717,71486,1730,11725,2021,4619,1059
"820","55105","Rock County, Wisconsin",67876,1169,64405,1472,53873,1901,2472,648,61933,1517,10532,1559,3471,808
"821","55109","St. Croix County, Wisconsin",36873,729,35883,810,31133,1362,1524,602,34359,974,4750,1091,990,345
"822","55111","Sauk County, Wisconsin",27524,938,25862,1030,21933,1168,1423,452,24439,1066,3929,981,1662,443
"823","55117","Sheboygan County, Wisconsin",49416,903,46305,1086,39150,1603,1903,612,44402,1166,7155,1138,3111,647
"824","55127","Walworth County, Wisconsin",43086,1524,40793,1617,34450,1747,1587,491,39206,1621,6343,1161,2293,771
"825","55131","Washington County, Wisconsin",56636,982,53987,1331,47643,1690,1703,554,52284,1281,6344,1319,2649,768
"826","55133","Waukesha County, Wisconsin",167089,1527,161242,1898,149068,2193,5167,847,156075,2107,12174,1819,5847,1006
"827","55139","Winnebago County, Wisconsin",72794,1154,69935,1360,60228,1714,2953,823,66982,1467,9707,1409,2859,671
"828","55141","Wood County, Wisconsin",31890,976,29784,1189,23953,1257,1379,343,28405,1174,5831,1026,2106,632
"829","56021","Laramie County, Wyoming",43728,654,41349,1169,36088,1583,1233,443,40116,1277,5261,1332,2379,963
"830","56025","Natrona County, Wyoming",33203,1266,31597,1316,25245,1670,1021,394,30576,1288,6352,1461,1606,603
"831","72013","Arecibo Municipio, Puerto Rico",28742,1774,21923,1661,13781,1573,128,133,21795,1642,8142,1293,6819,1002
"832","72021","Bayamn Municipio, Puerto Rico",66385,1966,58217,2337,38287,2379,3856,939,54361,2613,19930,2051,8168,1271
"833","72025","Caguas Municipio, Puerto Rico",47586,1811,40721,1903,26872,1959,1055,516,39666,1960,13849,1728,6865,1188
"834","72031","Carolina Municipio, Puerto Rico",58930,2634,53845,2622,33057,2523,1034,365,52811,2652,20788,2442,5085,1190
"835","72061","Guaynabo Municipio, Puerto Rico",32826,1342,29814,1411,21546,1550,248,237,29566,1441,8268,1242,3012,818
"836","72097","Mayagez Municipio, Puerto Rico",27447,1799,23698,1832,13211,1429,419,301,23279,1819,10487,1329,3749,902
"837","72113","Ponce Municipio, Puerto Rico",50007,1956,40965,2145,25335,2304,1222,378,39743,2110,15630,1686,9042,1399
"838","72127","San Juan Municipio, Puerto Rico",135865,3463,107950,3522,73973,3120,9838,1739,98112,3506,33977,2343,27915,2672
"839","72135","Toa Alta Municipio, Puerto Rico",20918,1199,18005,1392,12662,1515,214,214,17791,1395,5343,1251,2913,785
"840","72137","Toa Baja Municipio, Puerto Rico",28276,1461,25997,1646,15036,1518,480,297,25517,1666,10961,1510,2279,713
"841","72139","Trujillo Alto Municipio, Puerto Rico",24898,1268,23541,1429,15752,1712,623,440,22918,1439,7789,1460,1357,635
